-72.02232360839844,408.4588623046875,0.0
-73.40629577636719,416.3077697753906,0.0
-66.38140869140625,419.11566162109375,0.0
-60.762977600097656,432.3510437011719,0.0
-53.18012619018555,433.1173400878906,0.0
-45.429115295410156,432.2291564941406,0.0
-37.0690803527832,423.7015380859375,0.0
-29.166574478149414,417.10150146484375,0.0
-22.604948043823242,431.32806396484375,0.0
-14.564955711364746,417.0857849121094,0.0
-7.670157432556152,439.4230651855469,0.0
0.0,427.0799865722656,0.0
7.40435791015625,424.1954040527344,0.0
15.170461654663086,434.4252014160156,0.0
22.97130012512207,438.3184814453125,0.0
30.150142669677734,431.1671447753906,0.0
36.908714294433594,421.8685607910156,0.0
43.946903228759766,418.1268310546875,0.0
53.5871696472168,436.4324645996094,0.0
60.838134765625,432.88580322265625,0.0
66.85383605957031,422.0984802246094,0.0
77.65546417236328,440.4060363769531,0.0
81.85514831542969,421.10821533203125,0.0
