-72.57798767089844,411.6102294921875,0.0
-72.84541320800781,413.1268310546875,0.0
-67.58595275878906,426.72088623046875,0.0
-61.29322814941406,436.12396240234375,0.0
-53.360496520996094,434.5863342285156,0.0
-45.12284851074219,429.3152160644531,0.0
-37.66870880126953,430.55535888671875,0.0
-29.679983139038086,424.4435729980469,0.0
-21.752395629882812,415.0603942871094,0.0
-9.803966522216797,280.7489013671875,0.0
-4.303763389587402,246.5624542236328,0.0
0.0,254.9600067138672,0.0
4.58649206161499,262.7599792480469,0.0
9.264769554138184,265.30828857421875,0.0
13.733479499816895,262.0503845214844,0.0
18.817506790161133,269.1029052734375,0.0
24.013147354125977,274.4715576171875,0.0
29.78538703918457,283.3890380859375,0.0
33.906490325927734,276.14617919921875,0.0
40.75823211669922,290.0098876953125,0.0
45.91195297241211,289.87664794921875,0.0
51.24531173706055,290.6265869140625,0.0
55.91276168823242,287.6462097167969,0.0
66.34046173095703,312.1073303222656,0.0
99.09768676757812,429.2392272949219,0.0
107.95523071289062,432.9847412109375,0.0
112.39734649658203,419.47259521484375,0.0
124.16085052490234,433.0003356933594,0.0
